label	trackname	mean	sd	n
11	ENCFF139QKY	1.0693250851131578935	0.32194165789390986738	171518455
11	ENCFF316SZE	0.010827363186823774948	0.023088467295760356735	171527238
11	ENCFF607RKM	1.2467887253643373899	0.26827060011881318652	171518433
11	ENCFF469CYE	0.4953399951651767772	0.2966996420634795168	171525530
11	ENCFF263CSV	0.8002833917603935636	0.429481744479993013	171518409
11	ENCFF414CCH	0.93476111110807154564	0.27538858270817297472	171518405
11	ENCFF144JOJ	0.84553564720775310483	0.2935110469725271778	171518433
11	ENCFF035TJC	0.67342488337565883883	0.30856548159035770352	171517130
10	ENCFF139QKY	0.8566178347068473984	0.28865799400502235479	310357698
10	ENCFF316SZE	0.021288186706587911169	0.027114200610495229763	310368161
10	ENCFF607RKM	0.69744827723125879656	0.24947870993136531481	310357624
10	ENCFF469CYE	0.57614120131115112124	0.2990219979073062978	310365149
10	ENCFF263CSV	0.8411263575354683245	0.40556523049007712128	310357229
10	ENCFF414CCH	0.72989291134004593415	0.25704127855236849815	310357606
10	ENCFF144JOJ	0.7161830111357319089	0.27554944965671179728	310357674
10	ENCFF035TJC	0.5956498388471769253	0.29807102709722819165	310356713
13	ENCFF139QKY	0.33585544282660431057	0.2689926203144364587	16499809
13	ENCFF316SZE	0.6923139072943298409	0.45687920501601703884	16500300
13	ENCFF607RKM	0.3895395030337851997	0.25857257437396613477	16499551
13	ENCFF469CYE	1.8930935525303082845	0.7514671635926610332	16500300
13	ENCFF263CSV	0.89927092167004173725	0.61280982327055800297	16499945
13	ENCFF414CCH	0.8973385624637952531	0.40917243242188815203	16499943
13	ENCFF144JOJ	1.3441178170465971203	0.7496073614054244074	16499957
13	ENCFF035TJC	1.557526473490626284	1.0665012406635564286	16500300
12	ENCFF139QKY	0.45223088783761520592	0.28754563010496560183	111703892
12	ENCFF316SZE	0.13180160229201054816	0.1040575094651859467	111705406
12	ENCFF607RKM	0.51494773342788327866	0.27287479765936756884	111704025
12	ENCFF469CYE	1.1548732567234853706	0.51876735369935083795	111705161
12	ENCFF263CSV	0.6577792204175837321	0.3922370352469774081	111703801
12	ENCFF414CCH	0.8029443616173825808	0.30884075842843592262	111703952
12	ENCFF144JOJ	0.75185311553930190713	0.32869194866155905773	111703929
12	ENCFF035TJC	0.98803299226001743667	0.6093588162795427226	111702901
14	ENCFF139QKY	0.53275806729171910897	0.26387632458033979328	422736792
14	ENCFF316SZE	0.045152388698409923864	0.03941538616736988751	422736792
14	ENCFF607RKM	0.53620337633905263775	0.2293671215227342714	422736658
14	ENCFF469CYE	0.6018391978841469574	0.3026291401784417651	422735920
14	ENCFF263CSV	0.6434248310214056122	0.3836640301103052191	422736792
14	ENCFF414CCH	0.6321899726388448412	0.2514180702728316805	422736792
14	ENCFF144JOJ	0.6165609275631793618	0.2682823367410839661	422736792
14	ENCFF035TJC	0.6326235309087947517	0.3040716257578306251	422736495
1	ENCFF139QKY	0.37919055315499109368	0.26323057208118929827	216254755
1	ENCFF316SZE	0.0208369562429007165	0.02833176922598023823	216302085
1	ENCFF607RKM	0.37033708948877874036	0.23398005496003922003	216255692
1	ENCFF469CYE	0.21461966929739287696	0.2277563347620385382	216251305
1	ENCFF263CSV	0.38873900084616694442	0.35767178236236506187	216250818
1	ENCFF414CCH	0.36854190949671544554	0.23038767229841048141	216256484
1	ENCFF144JOJ	0.35381022623602339716	0.24191696125862255221	216253862
1	ENCFF035TJC	0.33578161045041513867	0.2770277940945791338	216234301
0	ENCFF139QKY	1.2228025755742222589	0.29182535554872955202	222633581
0	ENCFF316SZE	0.0069930309185781117393	0.015441061771121491665	222664753
0	ENCFF607RKM	0.96785242629180169376	0.26280014097450150512	222633570
0	ENCFF469CYE	0.41673507328476218183	0.26845783225516191476	222656669
0	ENCFF263CSV	0.82826212827742854165	0.42696589737021563616	222633564
