orig_label	(09) initial exon	(01) H3K9me3	(10) initial intron	(02) H3K27me3	(11) internal exons	(04) H3K4me3	(16) 3' flanking (1000-10000 bp)	(12) internal introns	(03) H3K36me3	(13) terminal exon	(06) H3K4me1	(14) terminal intron	(07) 5' flanking (1000-10000 bp)	(05) H3K27ac	(15) 3' flanking (1-1000 bp)	(08) 5' flanking (1-1000 bp)
4	0.387456348322027	0.31094932134560144	1.1162741366045665	0.373991184863142	2.0703206178081155	0.5978401169900142	0.9783883067986358	1.993527430327533	1.887489131099081	1.5964142457393082	1.7753051382001293	1.7900971498677263	0.8965988553271399	1.4163661492071882	1.4025864186210983	0.4317407437906959
8	1.0110140775400147	0.7314533427590276	1.0184295393711955	2.257601250620109	1.1170374743653881	0.5713413190707403	0.6299691148046973	0.8522216193783401	0.4150847808317372	0.959633856766379	0.657888723646411	1.0271178814596014	0.5963577151570664	0.35974102784010126	0.6252020899102574	0.816622752212909
1	-1.354537454695617	0.11337504290714089	-1.0751542670430867	0.04266710419297704	-1.3874842952195336	0.067774186989954	-0.6726930372088991	-1.2327351297058535	0.034402527832104395	-1.0393107781082969	0.04036606052672181	-0.9955922741628866	-0.6687673200020051	0.060644205635751305	-0.7469701948028358	-1.071660129965089
12	-0.08404829867751396	1.3548241902750633	-0.09831417553601242	0.3800691274014185	-0.011223632033660643	0.45757722048552524	0.405512080670343	0.318707608375974	1.1967541345715824	0.45558039535548056	0.31290271123994806	0.3723450933708806	0.12467810475560635	0.31079222288825925	0.4163692889063406	-0.24849437411290723
10	0.6392593355607574	0.28300807143527873	1.1029203109427386	0.3341488701792166	0.3307279862020156	0.800230209132555	0.6376524790241104	0.24491234845935092	0.7126871787748736	0.7339188222548739	2.5172862877768276	0.6692961756764931	0.6330217866295383	2.7675161105390313	0.728053087639398	1.0862952547862896
5	-1.4386392941972614	0.9116813611726259	-1.368264276938902	0.1670863380460318	-2.618125369796462	0.3264297188920357	-0.5365529422784985	-2.186092933244934	0.13965887790575063	-1.2146549883085758	0.1493088610568751	-1.4292338344969482	-0.6002079890792978	0.20762217662703814	-0.8227347887214366	-1.0719406140245755
3	0.13615026736751834	0.34789134993860327	-0.19657253051050091	0.334379209974454	2.7436567734470585	0.4711374282561372	0.8774924485313969	2.693898630437838	2.328635199071446	1.5812957337591456	0.42815567557317064	2.00628880298501	0.6874529909111062	0.4218903434770791	1.2612504120623602	-0.0428830019596874
9	0.047049664199727205	0.5362684632210074	0.03671890151950353	1.0432317917094016	-0.59014716693002	0.48118346172600174	0.22618771059663273	-0.5630500968079919	0.2684434322622203	0.17641555241760884	0.308265576557234	0.012344099326570995	0.3112361770991581	0.25877292860570145	0.0970006491135696	-0.001837497528451218
11	5.050564808367468	0.3666518968543657	3.856079774028215	0.5553335150991057	1.1720488183712776	3.826889696326553	1.338933284276248	0.16981617676896477	0.2845188499131338	1.810141053373176	1.3086687086419646	1.5436004140472022	1.1782028947824668	2.815900392364714	1.493190635349735	4.347811815476105
2	0.2785671135179338	0.32023624011016055	1.151952849007089	0.36795948753527496	-0.3874076332785552	0.5940901851348949	0.36844961236529467	-0.49882349992011804	0.44823257881806017	0.21099331368962887	1.7824739661963183	0.14630163602165547	0.5226227351499475	1.5691559653573475	0.2922769823814218	0.9716598303293654
7	-0.8433537907832591	0.2871691869030297	-0.6842172320107066	0.19958182340184916	-1.1053310051525371	0.39846655525435865	-0.3025193038118656	-1.0452000722586634	0.19160813090660125	-0.5092222557342643	0.24130307599928635	-0.7392561111544745	-0.21757682772489073	0.27803862602743507	-0.33160351035337965	-0.6707797950683312
14	-0.7957840336951313	1.8477735508666957	-0.989814354813537	0.29834620463680983	-2.9789591489403113	0.40023719245425105	-0.15310878859448465	-2.221037502972582	0.19983637244114835	-0.7462043388979309	0.17154979415122562	-1.1182166677946652	-0.26801092999872955	0.2283666788653083	-0.602371852075609	-0.6194595763125571
13	-0.41985405252073427	0.2664263777430173	-0.023609712035764473	0.1978710055481048	1.1676576914408425	0.3774622490421796	0.3535890587882719	1.3051296137722723	1.0915070451760633	0.5884995433650202	0.3597921540215851	0.6283034201095841	0.19242016973740064	0.35936774455035003	0.6201733239666395	-0.4627558587822833
6	-0.22667756694516977	0.3276615712675622	0.3068005245223805	0.27397619125836853	-0.8711116946006822	0.4592171773145154	0.047174117622541034	-0.8891340762757222	0.34274147081226447	-0.15670084473395698	0.9695956880126428	-0.32020962376373624	0.16883940147020465	0.592681154712948	-0.06729025327313265	0.17593929457288307
0	3.916854068243716	1.0131605634189926	3.3581431713300565	2.8740363917956318	1.512685873663003	2.3898913853687196	1.286063573138425	0.9397855195589624	0.3396484210036454	1.8013360875992404	2.2852658987615975	2.0725511321875043	1.1960765963369389	1.0776885479713596	1.17474636937027	3.433333612297244
